Date,ADANIENT,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BPCL,BHARTIARTL,BRITANNIA,CIPLA,COALINDIA,DIVISLAB,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,ITC,INDUSINDBK,INFY,JSWSTEEL,KOTAKBANK,LTIM,LT,M&M,MARUTI,NTPC,NESTLEIND,ONGC,POWERGRID,RELIANCE,SBILIFE,SHRIRAMFIN,SBIN,SUNPHARMA,TCS,TATACONSUM,TATAMOTORS,TECHM,TITAN,ULTRACEMCO,WIPRO,TATASTEEL
2017-11-15 09:15:00,84.6219869,407.10001,997.75,1181.55,542.0,3212.95,1713.8,490.26499,252.350005,438.60663438,2374.875,593.65002,272.35001,1015.7,462.03,3048.335,1174.107197,424.17499,900.125,3671.8,251.85001,1265.0,315.5,239.09921094,1597.35,475.899995,255.45,1011.5,961.15002,1209.5,707.625,8127.25,145.16660887,772.11001,177.55,116.4375,397.35598042,649.34998,237.56867892,324.95001,504.64999,1352.65,247.87313252,408.64999,496.54999,771.04999,4306.7002,111.1875002,63.87190557
2017-11-16 09:15:00,83.29841961,397.20001,1022.05,1179.55,542.59998,3208.8501,1764.25,498.475,249.675005,441.44506584,2368.3501,592.84998,268.35001,1005.95,466.71,3039.91,1155.431841,425.95001,903.85,3657.0,254.7,1276.5,318.95001,240.79830676,1603.9,494.20001,258.64999,1017.45,962.34998,1219.3,706.975,8163.7002,147.04160813,764.31499,179.14999,117.16875,406.4164206,649.90002,238.9131867,333.39999,508.54999,1373.32495,248.9104752,413.45001,499.89999,768.29999,4273.1001,111.61874645,64.68237714
2017-11-17 09:15:00,90.11767422,400.95001,1054.85,1171.3,542.40002,3206.8501,1787.35,512.975,252.0,444.68900682,2375.0249,608.54999,272.79999,1020.65,464.52,3070.7449,1172.214761,420.0,912.775,3631.1499,258.85001,1278.15,325.10001,243.53571427,1631.9,485.475005,266.60001,1023.2,965.70001,1222.8,708.375,8348.3496,147.95827443,769.03501,177.60001,117.33750563,410.03612356,659.54999,253.49817326,337.5,517.09998,1353.65,256.76455652,421.79999,484.54999,786.29999,4267.0498,110.68124645,66.08186031
2017-11-20 09:15:00,92.30442606,398.60001,1059.6,1166.35,545.15002,3242.0,1805.25,517.35498,252.225005,443.92306943,2381.6001,604.25,278.35001,1047.55,454.89,3063.9699,1177.742667,421.07501,919.075,3658.6001,261.45001,1274.5,318.54999,244.66844796,1649.3,480.274995,265.95001,1040.55,967.40002,1229.8,704.0,8425.6504,150.37494013,772.475,180.0,117.45,414.06047582,661.45001,249.3477362,333.0,517.15002,1351.725,271.58359652,423.0,476.79999,783.95001,4181.2998,110.38125395,66.1713903
2017-11-21 09:15:00,88.30495674,400.79999,1107.8,1160.3,546.79999,3300.25,1809.75,520.62002,255.75,453.47465589,2408.44995,616.09998,273.79999,1042.15,478.83,3042.0551,1163.997604,418.850005,923.125,3678.75,261.45001,1277.35,319.89999,241.45905314,1648.6,483.125,268.85001,1029.85,983.75,1222.65,708.0,8424.7998,152.45827264,774.43501,180.89999,116.21250563,419.3213889,687.45001,246.88280527,330.64999,538.04999,1336.475,269.85470852,424.25,493.85001,815.45001,4163.3999,110.2500002,67.03840465
2017-11-22 09:15:00,90.80822531,414.5,1149.5,1174.3,540.5,3313.2,1773.95,517.63501,253.850005,449.73513222,2387.57495,619.25,271.79999,1025.1,472.13,3017.8199,1189.44589,421.07501,927.625,3661.3,257.75,1270.45,318.89999,243.67729536,1627.35,483.149995,268.54999,1026.25,992.65002,1222.7,714.75,8513.1504,151.54161467,760.63999,181.3,116.465625,418.51202284,693.15002,243.58973549,335.29999,535.25,1340.32495,270.74385092,428.60001,482.60001,813.15002,4230.3999,110.36249645,67.01013326
2017-11-23 09:15:00,87.75826591,407.10001,1139.55,1159.6,544.15002,3264.6499,1763.65,513.36001,252.574995,447.25712863,2391.17505,617.59998,270.45001,1038.1,461.25,3061.9949,1204.63518,426.850005,921.425,3677.3501,255.25,1267.5,319.45001,243.67729536,1643.35,495.625,266.85001,1022.1,1002.45,1215.95,709.325,8463.4004,150.33326515,760.475,181.7,117.590625,425.81884033,666.29999,240.49152191,334.95001,544.75,1340.625,271.48480292,426.25,489.60001,805.90002,4185.1499,110.08124645,67.16563296
2017-11-24 09:15:00,88.18986394,404.60001,1145.2,1159.6,545.5,3288.3,1790.0,516.06001,255.5,447.66260211,2371.0,615.70001,271.5,1046.45,459.01,3081.235,1196.81643,429.20001,925.7,3653.25,251.64999,1265.95,317.20001,246.13154068,1676.3,504.775,265.20001,1030.35,991.15002,1218.5,717.05,8487.9502,150.24994018,750.225,181.0,118.8,427.66239759,655.70001,241.54374539,332.39999,549.5,1344.025,275.33777308,425.5,494.10001,829.29999,4241.2998,109.76250395,66.76510828
2017-11-27 09:15:00,87.03893586,399.5,1132.0,1156.5,559.40002,3271.3999,1773.25,515.18501,254.225005,448.74392177,2398.44995,614.79999,271.64999,1041.2,458.96,3075.5699,1189.943899,430.350005,928.775,3663.0,249.64999,1260.3,317.0,244.71563536,1660.6,499.375,258.89999,1036.45,997.84998,1224.75,715.5,8508.5996,155.29161318,749.425,184.05,118.20936938,427.77481017,653.70001,246.27875105,335.64999,551.54999,1342.92505,274.10285308,421.39999,498.75,832.59998,4272.0,110.54999645,66.20908391
2017-11-28 09:15:00,85.65782792,396.95001,1109.2,1171.0,562.54999,3289.1499,1766.4,524.02002,253.800005,443.3373685,2397.3501,611.79999,274.35001,1033.2,458.18,3053.6551,1170.870135,429.625,932.675,3673.6001,250.64999,1267.85,313.20001,242.59177739,1678.25,492.350005,255.64999,1029.85,999.09998,1211.7,717.5,8624.1504,152.33327269,749.77998,181.25,117.19688063,424.17760771,653.45001,248.62676826,332.0,543.15002,1342.65,284.278584,415.95001,499.70001,818.09998,4275.8999,110.56875395,66.3315964
